"","GSM432030","GSM432031","GSM432032","GSM432033","GSM432034","GSM432209","GSM432210","GSM432211","GSM432212","GSM432213","GSM432241","GSM432231","GSM432232","GSM432233","GSM432260","GSM432261","GSM432393","GSM432394","GSM432395","GSM432396","GSM432397","GSM432398","GSM432399","GSM432400","GSM432414","GSM432415","GSM432416"
"222767_s_at",10.6268775510915,10.5978052695685,10.6838335665686,10.369345527436,10.5384017719947,10.7362424152458,10.4907635359424,10.2693544338202,10.7156203548522,10.8562676338776,10.5826231447022,10.5495062168799,10.4361731883907,10.4695269291427,10.2933050358033,9.97673635800494,10.2699972107517,10.0072945804358,10.7340950190891,10.711606895006,10.6315819406507,10.4459640362274,10.4201778953902,10.4529928302643,10.2323689098721,10.465581204155,10.5701500551606
"219374_s_at",7.88852510606656,7.90964947864631,7.99103615849847,8.03047718136708,8.05609775491295,8.19600167391342,7.68775590002671,7.65530374766277,7.86667979609703,7.93603984620696,7.89745858984721,7.95875790230559,7.78590304591338,8.19314575539614,7.93928456138376,7.43925630543303,7.64541513633264,7.49453353827686,8.05787782661616,8.12198027164961,7.91875317143039,7.89745858984721,7.91570373829713,8.07044145419919,7.47906004780494,7.46787957424091,7.65380022541467
"209277_at",10.5201215623953,10.5754045807958,10.4960593383205,10.8362370905558,10.9449520323915,10.7793661166037,11.2675852179082,11.1168578572538,11.4533354071452,10.4801935539106,10.3786525240486,10.3780945025304,10.2103171047405,10.2938754699571,10.5165859543804,10.999159274784,11.2288225154746,11.1241600863382,10.5905705183037,10.7075009881419,10.6453305306941,10.8521824201904,10.9783086986196,11.0193804010154,11.6119610921054,11.4972364679771,11.5571209745971
"219493_at",7.8225009633877,7.91116635968924,7.89604222498711,9.50457641609817,9.37575101060781,9.42930711667021,9.08129132829623,8.90458737218055,9.40814354378942,8.11075446860245,8.2061280146993,8.23242129315954,8.68751808719814,8.97356567087104,8.90957012463966,8.67540601486848,8.95638837469099,8.9244144457932,7.81572660661758,7.65430006118729,7.42752640098567,9.1020517107146,9.14815451927705,9.39286031096147,8.94282026928373,8.88897001644892,8.80318758623491
"222873_s_at",7.69209330462448,7.82494863062113,7.58109156470032,7.4788840558324,7.6187066687174,7.6497778283088,7.74400166624169,7.9600429031676,8.06678248820132,7.59289412259674,7.74197817826748,7.58625748202983,7.80462623311886,8.01324877081355,7.45999207670531,7.28756227341787,7.42451699875012,7.55027215906996,7.24129109918624,7.00150327297585,7.34439170589275,7.122975740535,7.27230459418047,7.37427800218847,7.49922269614057,7.38402710704868,7.58403005348069
"1553813_s_at",7.42708994573699,7.71546787514091,7.53971980708076,7.2085440334725,7.67801194407832,7.76111801368626,7.54746516532798,7.46500569235477,7.48913184641866,7.45124500662816,7.68922658666636,7.32918334535239,7.88448512907158,7.69635547677516,7.66496285106925,7.15849636506399,7.24042579899547,7.37710712922787,7.47650888385438,7.20963369400932,7.53248905435859,7.42937347872041,7.32259944532067,7.2002813433764,7.2671136739023,7.34397028275163,7.3615184485548
"226844_at",9.88119774231849,9.8828429016755,9.90320524807201,10.2103836047837,9.93187848851949,9.8751945427319,9.51922335335134,9.74936207877175,9.51831284053844,10.1858599628928,9.63229998763335,9.95630962963735,9.82001411175926,9.6027405191033,10.1143125002833,9.2589642376202,9.85112801156846,9.4930526784041,10.1190769987931,10.2342194014338,9.91954625819029,10.0406277912068,10.2003456960486,10.2467186904067,9.66582207323086,9.733775806253,9.69837328347863
"229816_at",6.11936199438264,6.34818911861291,6.31139085331343,5.89264910603021,6.06586066233618,6.145068056117,6.09974080239154,6.44231697705533,6.49023967689903,6.2406839026907,6.29836868738071,6.03610128125355,5.95087729811245,5.79012620616654,5.84110455419231,5.78384089614712,5.92066198946028,5.7416761363002,6.28527701702487,6.37967062262142,6.04423526139674,6.03351009717304,6.02158021062189,6.07346693888643,6.18265711711769,6.14177228254136,6.2854605251535
"220293_at",7.78305226613421,7.86804032022986,7.9867448513209,7.51253360143852,7.45786616204547,7.31788159417503,7.47151887040533,7.50609034765305,7.31982827397299,7.80797260058704,7.6954014659531,7.59759983103601,7.34955987879732,7.59213380387927,7.42023225522171,6.89983191128109,7.33792941702592,6.91295727364916,7.50750040112242,8.08290517864747,7.76800364668955,7.76798183413738,8.05952318391689,7.90740677458336,8.24699665618726,7.8852842218969,7.78005197076247
"222369_at",8.45458614945781,8.50366170463977,8.54645199946316,9.0393115983649,8.95616065039789,8.94354314033133,8.79920112743853,8.54171743916136,8.78609442039295,8.58799677315033,8.42337312943657,8.33751039934679,8.36433495996179,8.34652764516913,8.65161663436916,8.30032917464236,8.47009608523006,8.11754684701159,8.57649415198252,8.58176296531126,8.39737796974673,8.89207581459316,8.77708223591901,8.82887384728589,8.62936041598624,8.66782787665806,8.63529969448293
"229982_at",10.4599091800153,10.4457369400657,10.4393250400078,10.5987531280915,10.6444460632135,10.9176725929394,10.9476745559184,10.7546120432259,11.2288422477345,10.4403593812704,10.744583297533,10.4632247052404,10.7427034184204,10.6632770060935,9.89378682689524,9.88906506523374,9.70926833490569,9.95221300298777,9.93695658980769,9.69043475948483,9.67282560064822,9.76978336716627,9.55831298594202,9.64375331289629,9.24287042967563,9.43864434371945,10.035044912259
"240304_s_at",11.9231576585624,11.7920153785827,12.0119938490521,11.7830501873155,12.0198936777307,12.0946069209358,12.4619516991334,12.4717582676014,12.6181183513926,11.8900245910452,12.0695475661164,11.8870937016837,12.0558962437124,12.1386321934903,11.3171860590017,11.7777844709065,11.6983867244389,11.4235754166004,11.4216524201547,11.6278328743796,11.5708443449781,11.4255622814076,11.4165065523129,11.421930678722,11.8306953222097,12.233350483479,12.1027676240964
"220390_at",6.1068887908237,6.03294303523319,6.04871178284283,6.15495072210469,5.94034826244957,6.0350851230081,5.84915063696741,6.14590074791435,6.35978307984811,5.68509201945625,5.94483863933189,5.92828689564967,5.95516781090237,5.63040073747208,5.99332887072635,6.0350851230081,6.37433761787775,5.75774770946561,5.96783915187312,5.68408274374293,5.83456565932744,6.0350851230081,6.35091581530721,6.23928480677095,6.25804717868401,6.31315634541536,6.23055236155519
"220637_at",7.92718572774094,7.96125680248445,7.6981817926005,7.56487889413191,7.37322608493257,7.09269098346728,7.12942724492913,7.35005403866461,7.01569769349844,7.55508494852888,7.8584000350554,7.86301502562379,7.61132234732389,7.58196715250022,7.38622699421776,8.08465135869144,7.39545154423722,7.68875385457033,7.81007077439317,7.65893196555819,7.72326309303537,7.44468963727013,7.26928938664407,7.3940938604708,7.38058000266853,7.31754672317663,7.12130968843834
"1564872_at",6.47989568664848,6.43695778501476,6.17817068498503,6.20319297142061,6.10081987699302,5.85984542307488,5.87377812701684,5.98083973125187,5.816735689791,5.9212064583513,6.57233298920149,6.27995932704331,6.26541352022241,6.06916466230359,6.52964834304896,6.52120490288136,6.42270423852,6.34504784587619,6.31137273743917,6.2353473652221,6.68029190857589,6.10879600546261,6.13288679496565,5.98255165495734,6.50116660796273,6.14954566542291,6.01869242920372
"242041_at",7.29295588228027,7.69585684767082,7.01186171074723,7.02910652228185,6.96212271379201,6.43363950063903,6.9829332474482,6.83175868551973,6.66362961816696,7.38350304245433,7.0907032972138,7.16586906970704,7.29687641401326,7.03833916440393,6.99267793978036,7.47160727638466,7.08767645678419,7.38035211801565,7.37097686720866,7.28498999511052,7.35405437454666,7.20036966221083,7.0907032972138,6.88273128352262,6.82883178771744,6.84916115460537,6.80890332795329
"219544_at",6.95894378250919,6.88742399313444,6.51138013851063,7.14128182558179,7.27890270652938,7.23520499369311,7.58073539524647,7.48011464040252,7.69514946008501,6.74908251740704,6.87997666664685,6.93368772587622,7.06464440745571,7.22143755355173,6.84749856639146,7.23098522388648,7.23272447820746,7.1342551071367,6.89522751851445,6.93031013072446,6.8151501053499,7.37251079374393,7.12322143334132,7.35957130783848,7.46070667737408,7.3865454256687,7.38333268266428
"205583_s_at",7.90910817199217,7.99980786168093,7.94145169325324,7.77198066109599,7.60180232263614,7.506449806155,8.0657231216905,7.72116416890642,7.62514137503297,7.81433032557575,7.68122360382471,7.6526292870457,7.07667298527609,7.16241223825698,7.57914682571255,7.19225240891246,7.64195659798276,7.24404346594893,7.48215074796279,8.14239582001685,7.92621037600027,8.08611846001814,7.79272783149396,7.91383242957667,8.32387792427689,8.36580866228337,8.15175560551927
"219504_s_at",8.10902425839761,8.35423850446537,8.22033453501562,8.16219052088775,8.16333808828634,8.20690894469207,8.19045960252194,8.20112375065815,8.36400300674268,8.1995845598031,8.21629805756567,8.34508960711612,7.98690241242404,8.18539344864061,7.852106635303,7.87468401006833,7.85622126854549,8.05242125929535,7.99096093060238,7.94881702261018,7.64584029314364,7.61946893111736,7.83301220622802,7.9039816312911,7.80012058909057,7.86536197125525,8.03079478160194
"220018_at",5.49722835803449,5.68838298575949,5.72346638985646,5.8492572560854,6.21765967258491,5.99155352700821,5.95541636938862,5.95643996688896,6.12757158685615,5.74676666725375,5.78528007402391,5.7572944262084,5.66693963667675,5.81411720343681,5.86150309323268,5.90452003477764,6.29042373445873,5.73198595728707,5.90064935080411,5.84697504069082,5.72913235756781,5.98559171386136,5.89074611041434,6.20562845463964,6.22070892486032,6.32581825812124,6.19853091714734
"74694_s_at",7.84946121756476,8.02839817383796,7.99474318642839,8.29984994831007,8.35668425392882,8.64826669036057,8.33280618956537,8.39947375073772,8.58149741454876,8.15352764481724,7.85803236339178,7.85618069100666,7.91352461468739,8.04697636642879,8.0478641540852,7.78996296602078,8.20308166768219,7.88131573303849,8.02594999755292,7.91964141517426,7.69755989023435,8.2561471324361,8.23604913563358,8.3182524093312,8.1427408434581,8.24036311986341,8.23808492264943
"222835_at",9.85199935155573,10.2682057474556,10.0121739342737,9.82028679133881,9.74714571724295,9.68395967262928,9.92974217962856,10.0284048997002,10.1070118374611,9.91018004425658,10.0355505073187,10.2357494945837,9.83252235599287,9.95946411614026,9.74696913165699,9.52824141014734,9.64125553450159,9.68220916018572,9.75919954463269,9.63696497870497,9.62411937720442,9.55022161964008,9.39449183609191,9.57457660378405,9.32866070869031,9.52753701918983,9.52787699032773
"235434_at",8.03696357671734,8.17437740350131,8.27154335483738,8.74051390548602,8.60255778417188,8.77089600827594,8.58353724965179,8.64602335568961,8.4741481617492,8.24367276493192,8.17080848344359,8.4204144918833,8.35330259411027,8.43931637585423,8.40328322004157,8.40171864714222,8.48103221613807,8.37789878639256,8.2439299899743,8.06852039911072,7.96370697592649,8.57151795355235,8.64022202240894,8.57320238930525,8.59290644190179,8.53935187798488,8.67062837882377
"220145_at",6.47464208129522,6.72921301764214,6.69402559855726,6.48896532421831,6.5725631609419,6.50014697011782,6.77165207486087,6.57089879225368,7.07015401850354,6.66227178873159,6.51221732119421,6.80568817329947,6.36966497345424,6.78691983348518,6.06735493751356,5.97796702960853,6.12161325686398,6.38244774581002,6.38244774581002,6.26136574327067,6.25726462871372,5.82846185662513,5.93351722584628,6.09326321386701,5.91676688724196,6.50362582953089,6.46238622668517
"218454_at",11.3250069592669,11.353806225052,11.3357011864229,11.6914758511928,11.7428596431498,11.905077211063,11.8209209092697,11.883123585347,12.0175253511056,11.6035461397643,11.5127007603961,11.5013414312301,11.6679465771532,11.4958906357794,11.5184720473424,11.2498314892814,11.5847444601651,11.3242218683451,11.4605809164847,11.3681708092636,11.3716832321974,11.6901261742556,11.7329374728071,11.7887397963184,11.6774252445075,11.6265116259291,11.6601621996047
"201818_at",9.47446691378667,9.5446517027435,9.6723733827208,9.47406801317297,9.66648216536873,9.64011339513931,9.28262271788467,9.16742425822664,9.3483726408937,9.72845160325325,9.52833756214817,9.62358807533069,9.41751160960787,9.17815280600062,9.55753577557722,9.10272878446125,9.20377386875707,9.15702250909166,9.77584770945047,9.88209025027618,9.72889324471569,9.45539880044231,9.54246736792432,9.58234027250798,9.24056081836129,9.23670776091014,9.24237175711944
"233937_at",6.96297111833488,7.18993186754351,7.28650630055239,7.29851880403734,6.72745293447506,6.70944207290953,7.07868091334818,6.41336851144642,6.50186116406823,6.89410770073161,6.93178080628734,6.84112765162397,6.64366871243474,6.52278920088058,6.79251463853943,6.83835388205638,6.97734561816962,6.80442083566838,6.82906591640089,7.45101769160571,7.24327048852495,7.52790654788783,7.25626662898473,7.19055202382229,7.29573650682972,7.43872876921813,7.30779573042519
"213878_at",9.81508288830448,9.58032835191636,9.82393470541667,9.82346596892493,9.89085429164778,9.83060924257986,10.0666839580196,10.1532478403863,10.3586035415462,9.7387779369771,9.7554906896325,9.70939205107653,9.62914266231102,9.70673179870424,9.7311877600289,9.67829599543887,9.89134378477621,9.74188170065579,9.86994236614593,10.0800034592011,9.85374883723184,10.0080579887741,10.042151505562,10.2266052571944,10.1242744358638,10.2077248180205,10.3205089713987
"219965_s_at",5.65575458286212,5.77522113413209,5.77602729512402,5.71688379040843,5.80465097595121,5.96459657327736,5.72922217109523,6.00082840057893,6.22055705465329,5.73512756936337,6.06074803922421,5.79774907008495,5.85855119142228,6.00586198241555,5.61948608185092,5.60262129237205,5.3688703447891,5.93265395931844,5.44177655052568,5.32151198231155,5.52979860156349,5.66909507416461,5.57322195959733,5.69586256290298,5.56568596750753,5.40881218847446,5.52576758688763
"219751_at",9.26429970168972,9.25892521169826,9.06528547179908,8.99259764660013,8.82923281644354,8.9867387758507,8.80545801187977,8.73205505195087,9.07229543670945,9.12038671254151,9.09684789422964,9.0844426500671,8.68125772049466,8.96691610126338,8.56912111218054,8.48870892062971,8.62216422779464,8.63780944998376,8.86204477535469,8.76755045094162,8.88635469322039,8.57037811986216,8.57432425486343,8.64483036396112,8.62341126657129,8.78160713815221,8.81352337076281
"216361_s_at",8.1022827010018,8.43705285773766,8.27917445674279,8.29015466682774,8.4699823821758,8.31912023708044,8.91884295864776,8.44352152728915,9.03834630096599,8.1022827010018,8.49508942686367,8.66575684306433,8.25325804423147,8.94064844927026,7.68157306692877,8.1022827010018,8.14764380117394,7.90707513242769,7.19849673114439,7.38426791702046,7.69944590180416,7.56511194235317,7.27375302708102,7.29968802619692,7.40832987895969,7.99870190966779,7.63175004192971
"235771_at",5.55988285833432,5.42308787118111,5.58125633592659,5.28917576235423,5.03139594929389,5.11823150291512,5.24328993585564,5.41899977709941,4.99149747999021,5.00494118220774,5.54368439971095,5.22186566261165,5.12298631192683,5.10025385321491,5.09564069077068,5.46778368598644,5.40369615134741,5.51298248541671,5.30049024261686,5.65017453280785,5.34632735355562,5.52052973249813,5.32089150025507,5.27114021236369,5.81370046188082,5.61068428906566,5.62990281571353
"1554190_s_at",5.61046278243899,5.42305627637879,5.42967638332822,5.560113223726,5.52827711601828,5.84321798262501,5.35294104683995,5.17940132791227,5.21553919762871,5.73491571053756,5.560113223726,5.49521002807846,5.34407893259853,5.41954164540829,5.57170631439006,5.12924008091403,5.4918699801946,5.28962370351794,5.40480088002932,5.31143084955083,5.45175341580797,5.91862348200436,6.08515171956485,5.90658961301505,6.21947073653321,6.3550287081581,6.290606313938
"222603_at",10.266180719986,10.1463570157787,10.2190936089003,10.2791224853365,10.4706534745125,10.4004878816481,10.3926112888625,10.3667807312859,10.4762276570582,10.277365218858,10.0811658059517,10.1071078440684,9.99222337909739,10.0198907514551,10.1327327942566,9.72934601569887,9.95014065977935,9.93284042789361,10.3362248553,10.2316580438105,10.183749385679,10.1828922211094,10.1625763928796,10.3656249025913,9.72084721905236,9.7101306634924,9.89565904261589
"219236_at",9.01285320049192,9.12241150939155,9.04367807068961,8.6710437977204,8.68885126228592,8.58753473579454,8.70186979271958,8.50393046647775,8.47881517521404,8.90460621886329,8.62636781042743,8.78679344338009,8.33956467950921,8.47811825799303,8.71558250711054,8.64303160057552,8.58602490053658,8.24684391837458,8.72894752065169,9.1324466934056,8.99317960412793,8.917635226297,8.8314506234047,8.90329579292307,8.7181623033753,8.95112152156065,8.74575780182124
"52285_f_at",5.86127941639825,6.03318396494893,5.97810154878911,6.58923941812566,6.83647850615852,6.58878874048385,6.44053631692408,6.25425778477212,6.50158825343531,5.99619719073385,5.91416360514995,6.06027468565778,6.11449693901377,6.40643311708058,6.37404528922967,6.14457028646811,6.93159404887014,6.71426830206522,5.80293030264414,5.74915470860272,5.50008421135793,6.65282542788825,6.48258802244394,6.83455474526522,6.51234313166013,6.62470974078627,6.34618870126862
"225820_at",7.93646156280878,8.19604369240851,8.03646598623249,8.29511282393266,8.02091022207511,8.10944020659771,8.07997204441138,8.17844838834564,8.4869222158261,7.95681529083244,8.31948175261029,8.01470840527537,7.87237403122855,8.17260961494535,7.74701222549516,7.32299944998747,7.79971940563899,7.70514796752246,7.71636202364442,7.6993163319022,7.70679072948728,7.59509509084386,7.7421288138267,7.95114073957765,7.38001941397584,7.71464908426044,7.76005186606321
"220441_at",8.98671337891374,8.91784257689758,9.03551232504864,9.33684861039773,9.44894252721254,9.68374014354873,9.68373685174975,9.50327692532954,9.93679955813537,9.02242752348039,9.20564169488326,9.21853705985532,9.14963694683221,9.49212454557957,8.76550264949951,8.7596253554431,8.53145578263293,8.87410507350893,8.6833009838368,8.54395889688352,8.40007972979568,8.64881375520346,8.54107850908719,8.85508378393872,8.58027378329433,8.65993050970783,8.97534077168773
"224901_at",9.03940944433676,9.12557153549695,9.05311513228979,9.67891495918233,9.64050129196572,9.88466230485821,9.2449074809113,9.33837307250275,9.28805728682437,9.16821114698405,9.21605543113366,9.12806538930184,9.52152742629765,9.6517924043969,9.56929161173103,8.97032430983789,9.27045909680063,9.26027146566598,9.10771628154219,9.11978498399841,8.88438579943521,9.39676177652823,9.6362423301482,9.36941543175317,8.74648907562742,8.84961098671527,8.83951019484525
"205519_at",6.89302048823609,6.62219834801125,6.89854945179446,7.09529394459262,7.58399224609556,7.61110773687928,6.56361163343749,6.59402495857494,6.94640253847555,6.93840680202217,6.8675038707454,6.8079320724148,7.27202723368698,7.1937148421265,7.25769760127134,6.68997555070001,6.78879591853219,6.69718449352294,6.9962004471707,6.65491089461385,6.92682983533305,6.94268039304663,7.39671943416235,7.14769920094792,6.52572084332159,6.48167139047492,6.45034712523996
"228950_s_at",10.2994309615859,10.2836362320058,10.2973923725241,10.5031408374486,10.5637404573201,10.5304182194273,10.1538746337705,9.92243606189847,10.4070801369029,10.4682798182462,10.0581323672708,10.2191931525775,10.1846401300481,10.2600067033499,10.3325333458124,9.77883369271978,10.1217271794866,9.91808620665468,10.5420999571535,10.4288222296602,10.3106284169181,10.3974292593483,10.5913432633323,10.4821635768423,10.0594538463486,10.0880386294486,10.1090484758266
"208081_s_at",5.99774305517762,6.02806851486875,5.80045975904745,5.64118609410015,5.54158344731649,5.52056727106444,5.49048639453077,5.87389356709331,5.49830170130981,5.64979473157755,6.49050475314947,6.01273700378343,5.85782040764311,5.74854032749218,5.82475222617453,6.32377265368219,6.00974319342722,6.01854228551968,5.59988955764475,5.77405478844646,5.69446839514101,5.93625382973337,5.6118767684985,5.52674864770853,5.64455444055321,5.79751921346367,5.85011213561437
"219512_at",7.87006694175761,7.83835501953897,8.03377154767027,8.60819619500552,8.64475768935973,8.77474386105876,8.32702906303148,8.00913812768692,8.57271487251488,8.09287937106033,7.899441298601,8.20299620195019,8.13845259920364,8.6185925005069,8.27728743294945,8.1285452786693,8.15981155558046,8.06576311443264,7.82775573265089,7.76337119133042,7.57755339984775,8.4602566187437,8.44113003301375,8.58315121594564,8.31872337443448,8.41905742763787,8.21390109284467
"222850_s_at",8.79745757216633,9.02678176216623,8.90761290727766,8.86695028039162,8.8609518648734,9.0699991995528,9.22010031295502,8.9044077668549,9.49754353964525,8.97018352547357,8.93820294179612,8.95123271735084,8.70128675702646,9.04715100977577,8.53744190842723,8.22967851159121,8.42270425816688,8.40250514645409,8.42097796841187,8.50431076467872,8.4064387988369,8.44283759128352,8.47044151083093,8.55661254545999,8.78618840426632,8.94531690241954,9.02500276654056
"236927_at",7.20649004784332,7.2897712550408,7.15941339549449,7.07145962707637,7.05342615392848,6.75404175958939,7.27664814645397,6.99509804030045,6.69253551113684,7.02329711158611,7.50463520284156,7.39400125007424,7.20078156637756,7.38249606720912,7.26732889890385,7.82791991196163,7.54970190675468,7.6791751137273,7.1270530042736,7.21697264124618,7.03827438132897,6.95993899981161,6.7748566385247,6.7384620054966,6.85429683148852,6.95042186350194,7.23474801335531
"235949_at",4.72593991880867,4.71837326879995,4.91918358115846,5.2821309712777,5.31781023648401,5.41426716033246,5.228704789785,5.50989163225189,5.24554494950529,4.67971314830073,4.72394566689067,4.93718928371928,4.97562974809123,5.21391452309253,5.03174749809264,5.00965209293258,5.28462604135952,4.9559480142075,4.87167132136647,4.82698451948002,4.78793659877291,5.34159884465894,5.04413212150588,5.30801392421655,5.25693704631649,5.48779813537506,5.40926864766826
"229202_at",7.68330954638163,7.57723202576417,7.77106906736733,7.83768242021263,7.94071045583371,7.98148984605163,8.29014290185839,8.03114292929929,8.08172090100419,7.80975664138659,7.60647421992212,7.54281015819884,7.44175590128052,7.4036699920564,7.51717112829655,7.51393723342187,7.88367745007843,7.7147109475152,7.58540911781213,7.82013853379945,7.60669033281164,7.84085231443836,7.86145895225902,7.89790252269215,8.04106644157501,8.16751028196093,8.32862832077569
"230206_at",8.92552430395831,8.78580132852306,8.99848271246153,9.22468389019557,9.25894362795706,9.32645011263221,9.4973330942599,8.76904491570447,9.41549479525082,9.19277055560026,8.8066629581403,8.65761983857136,8.96698295767702,9.06243364227208,8.99151327421118,8.70809481633989,8.94152531162633,8.47024250585541,8.72981738499042,8.96744151263197,8.91013143977827,8.96763690624012,8.95250451499012,9.21858544317099,8.67937045472053,9.15064604924572,8.79909750619022
"218674_at",6.96265134492794,6.9257666689517,6.85241012726578,6.71943933625508,6.85523509859403,6.80500813101203,6.98136871282287,6.85223624411761,7.20762481579056,6.76000606018891,6.73178867712988,6.6521797828772,6.72881280800264,6.89917892022479,7.0354826648338,6.70632818006317,7.11786052362509,6.91431542777827,7.07822783748502,7.13452240256452,6.98821477279329,6.99680774166393,6.96526709152281,7.18367448331971,7.41136309053057,7.3632649069266,7.44134697998318
"218979_at",7.99435980377362,8.03901825665126,8.16929609209954,8.5024755854305,8.6352959753279,8.68922496780899,8.13151760604463,8.02184166058572,8.19105672174238,8.08677220358629,8.05146574497045,8.03849720059345,8.32273419217369,8.04148608716031,8.27131868401873,8.24155577962765,7.83584084690158,7.89144038308452,8.18660610793239,8.253511162248,7.86728488194434,8.66951880867506,8.65385742113321,8.70631423766625,8.3081234006806,8.39911235693435,8.29330843838788
"238693_at",7.30745681919413,7.16956964362763,7.48141808375563,7.71161118527702,7.86046776178404,7.84985773989835,7.89159859158912,7.93046499131911,8.04511562208886,7.57634668320224,7.31472734825948,7.47020429058886,7.46514150318792,7.50484427870045,7.51102226349694,7.72132980997893,7.95188366477569,7.87092458068655,7.43717996336674,7.55653011465133,7.28571860550612,7.78195756734741,7.71665325072085,7.85783500613735,8.47390547471248,8.43948439615819,8.48345183942565
"218298_s_at",9.21227734796168,9.26627264206155,9.28803968651379,9.50601804592082,9.53758005135503,9.64333171354721,9.55893993479203,9.49915096739952,9.690263357499,9.32562712518273,9.11904708623375,9.25871337317018,9.35888789731279,9.41469581179398,9.33162739478966,9.3755055338198,9.60110449889652,9.35777407230025,9.12758183758863,9.16490224103461,9.18125161187945,9.45854120136833,9.68785056716783,9.51709469989334,10.1578504106529,10.088338176893,10.1333287889492
"227245_at",10.1686360811625,10.134697505167,10.2222326169658,9.97456361686673,10.3277118493508,10.3814524781332,10.2704492648866,10.226731709781,10.4239269228631,10.241967382097,10.5821475041901,10.2790980423492,10.4385904900294,10.4733939718984,9.78113969150223,10.0933860202571,9.70118417199233,10.293549514275,9.89966041382474,9.75385214688802,9.47973925231226,9.65244636275018,9.19519208267889,9.76227922299911,10.0311488538951,9.60657306910869,10.2662151828595
"218776_s_at",8.88421795744553,8.97486795891422,9.014107107401,8.92277782645949,9.14992257540775,9.14378432821209,9.14151461408052,9.02289625142007,9.05888715886733,9.13617921636583,8.9804540149212,8.94064844927026,8.8768923907113,8.89060215282992,9.18819039733799,9.33938243874399,9.57419195345097,9.33487594535542,9.14232187127413,9.11165237407438,8.97646587286129,9.32924350907349,9.4320711151226,9.57224932192561,10.1536061737105,10.0670330848057,10.2418888650671
"59375_at",8.68824773420688,8.64759026040425,8.75844670727359,8.28017195250506,8.34387158042907,8.34882104318786,8.65314612136823,8.52492520144136,8.34660464179036,8.67094579292702,8.52258657791371,8.48811754038967,8.2750883229785,8.240556309686,8.49584000039189,8.39327032106419,8.56053490630408,8.32858006803709,8.58262889301477,8.71067313841126,8.76981906827155,8.59505474349542,8.51259461631445,8.52281139641788,8.76644787923218,8.76913495997167,8.70380978366889
"218809_at",8.95201625316238,9.05018540570399,8.96954349061796,9.2999267920659,9.28535060567456,9.44935724293742,9.24170601449242,9.15001661138023,9.31182703913336,9.08626686710753,8.83324639686737,9.12919511509483,9.08827806001266,9.12048654293557,9.22026896686933,9.23573435171978,9.37510613253196,9.12160704395904,9.01907158925433,9.06256537303406,8.92470091201194,9.36092614359199,9.38812831130112,9.39897767457798,9.44787040861412,9.49527128624479,9.47726140553533
"235017_s_at",7.78761942883086,7.90565503406582,7.6195517478771,7.60099554874801,7.3088075209953,7.24430829788636,7.40025568671804,7.43788146142428,7.25191031718367,7.44495194182754,7.83410230937958,7.95239164767662,7.61928974769357,7.66762657428291,7.56288123597587,8.34352177682404,7.8758729198109,8.02354806471642,7.69069325870019,7.60975833360346,7.76976645845151,7.58441513604255,7.64502588301193,7.39540171461412,7.44423615917087,7.11011154601804,7.14246991866278
"1555252_a_at",8.72249329321144,8.57995510130825,8.41058771814547,8.406337519496,8.49409617091798,8.04335860556645,7.99916270849939,8.28973217896851,7.95902917604363,8.18555396251266,8.53173309311552,8.65370756630477,8.24254654305208,8.40983544679847,8.37346641379732,8.94531690241954,8.39296437416922,8.84424518081613,8.54160926181066,8.37458630807969,8.56772076699499,8.27645437752484,8.20345294343429,8.22775862156795,8.29691917665462,8.16877961134812,8.06624092548581
"241360_at",4.31515288515981,4.32821646427009,4.17076138487411,4.92669009841141,4.61881083661857,4.91311181444543,4.63593416611411,4.49634312268498,4.5206346172502,4.31581178715971,4.17682493773024,4.38345958635466,4.44220764376548,4.48999665866103,4.39197130122759,4.61750671198792,4.1947474127485,4.48999665866103,4.33101873412557,4.29773973820159,4.21622667006675,4.74467832718822,4.85338392856641,4.94950741608599,4.51842196313961,4.72501880377868,4.88332880565931
"1553413_at",8.18220733615118,8.37309017932183,8.4472101278223,7.68932115123994,7.88766601516823,7.8461066378764,7.6157035202435,7.78217707680016,7.83633901178011,8.26447022151068,7.94011396879076,8.20492779916238,7.65875408307582,7.7429072621545,7.75881473162843,7.95361006541551,7.90578314460038,7.83535489496591,8.12846452537633,8.48295780319532,8.15159519222395,7.79058179360257,7.7763070917439,7.89341448321938,8.07770459339743,7.75628013890133,7.8531264441917
"227045_at",7.2031186735291,7.29198803813278,7.39121270231217,7.28421433430181,7.50283535515739,7.30717455833983,7.63647187909942,7.67896763372198,7.61166444039303,7.4260656249834,7.40282359054164,7.16291440161356,7.40469111656317,7.68645640400356,7.48337600706347,7.7516348893012,7.9525493824653,7.62781008022281,7.26709764471994,7.55473879180406,7.23845832239954,7.54083422719481,7.3798175720054,7.54262567973442,7.8428477567708,7.92478976871067,7.82234294053106
"228876_at",9.11963355414101,9.17485488239309,9.15495510651067,9.33664575078386,9.31906280193852,9.51836155772506,9.7833794282672,9.91785803153323,9.74618464889902,9.31732340991799,9.14890044706395,9.1174375552928,9.27506689003676,9.21379241189023,9.03936625167787,9.08232648310011,9.50719490065673,9.28171757989218,9.2102446325181,9.1710694644471,9.16523323492744,9.44986845795074,9.57722653496912,9.60623668847224,10.0382497967389,10.1006778551691,9.99839635162969
